track_id,gt_family,cluster_id,side,center_lat,center_lon,n_beams,NSM,SCE,EPR,LRR,LR2,LSE,LCI,TemporalSpan_days,ClusterTemporalSpanYears,ValidRegression,U_position_m,U_NSM_m,U_EPR_myr,first_date,last_date,initial_cycles,used_cycles
1348,gt1,L,L,70.0586625296621,-145.52598908194406,10,21.0,71.0,4.21,1.88,0.01,26.36,12.71,1816.0,4.97,True,4.8,6.79,1.37,2019-12-24 00:00:00,2024-12-13 00:00:00,10,10
1348,gt1,R,R,70.05875678815296,-145.52360142103174,10,-53.0,519.0,-9.34,-18.78,0.06,161.43,62.05,2089.0,5.72,True,4.8,6.79,1.19,2019-09-24 00:00:00,2025-06-13 00:00:00,10,10
1348,gt2,L,L,70.03355045504358,-145.43072935281504,8,2.0,138.0,0.37,0.72,0.0,48.95,26.64,1816.0,4.97,True,4.8,6.79,1.37,2019-12-24 00:00:00,2024-12-13 00:00:00,8,8
1348,gt2,R,R,70.0336460302133,-145.42840246964417,7,45.0,135.0,9.15,3.72,0.02,52.72,30.67,1816.0,4.97,True,4.8,6.79,1.37,2019-12-24 00:00:00,2024-12-13 00:00:00,7,7
1348,gt3,L,L,70.01977732567647,-145.34270981327748,4,-7.0,17.0,-1.4,-1.9,0.31,7.82,8.72,1907.0,5.22,True,4.8,6.79,1.3,2019-09-24 00:00:00,2024-12-13 00:00:00,4,4
1348,gt3,R,R,70.01998520803515,-145.3381997596148,3,-15.0,71.0,-3.87,-3.87,0.04,52.02,234.98,1453.0,3.98,True,4.8,6.79,1.71,2020-12-21 00:00:00,2024-12-13 00:00:00,3,3
1356,gt1,L,L,70.13578707749784,-145.8962785704853,7,-59.0,74.0,-11.91,-6.56,0.19,24.38,15.54,1817.0,4.97,True,4.8,6.79,1.36,2019-12-24 00:00:00,2024-12-14 00:00:00,7,7
1356,gt1,R,R,70.13590512237258,-145.8985260961041,12,-11.0,92.0,-1.88,-1.7,0.01,31.19,11.37,2089.0,5.72,True,4.8,6.79,1.19,2019-12-24 00:00:00,2025-09-12 00:00:00,12,12
1356,gt2,L,L,70.1433150803695,-145.97961079270345,7,-3.0,13.0,-0.68,0.49,0.03,4.72,3.01,1817.0,4.97,True,4.8,6.79,1.36,2019-12-24 00:00:00,2024-12-14 00:00:00,7,7
1356,gt2,R,R,70.14341816781454,-145.9819636150885,9,2.0,22.0,0.29,0.95,0.06,6.54,3.38,1998.0,5.47,True,4.8,6.79,1.24,2019-12-24 00:00:00,2025-06-13 00:00:00,9,9
1356,gt3,L,L,70.1454998700298,-146.06504081073265,8,-63.0,138.0,-11.53,-5.75,0.07,42.06,20.34,1998.0,5.47,True,4.8,6.79,1.24,2019-06-26 00:00:00,2024-12-14 00:00:00,8,8
1356,gt3,R,R,70.14560022341888,-146.0674758881428,10,0.0,45.0,-0.01,-0.61,0.0,13.54,7.06,1907.0,5.22,True,4.8,6.79,1.3,2019-12-24 00:00:00,2025-03-14 00:00:00,10,10
1364,gt1,L,L,69.32279261722083,-163.17280652193327,11,16.0,52.0,2.89,4.96,0.4,12.19,4.53,1998.0,5.47,True,4.8,6.79,1.24,2019-06-26 00:00:00,2024-12-14 00:00:00,11,11
1364,gt1,R,R,69.32288994151986,-163.17057899092228,10,-7.0,43.0,-1.27,-0.26,0.0,14.24,6.07,1907.0,5.22,True,4.8,6.79,1.3,2019-09-25 00:00:00,2024-12-14 00:00:00,10,10
