track_id,ClusterSize,bias_tolerance,gt_family,cluster_id,NSM,SCE,EPR,LRR,LR2,LSE,LCI,TemporalSpan_days,ValidRegression,angle_deg,center_lat,center_lon
0129,24,0.5,gt1,29,-90.66,-90.66,-19.19,-16.53,0.91,10.39,7.42,1726.0,True,78.7,70.88037265278913,-153.88739418112004
0129,24,0.5,gt1,9,-98.89,-98.89,-18.94,-17.49,0.96,8.39,4.72,1907.0,True,87.34,70.8802802483723,-153.8895947245525
0129,24,0.5,gt1,7,-128.22,-128.22,-28.64,-22.03,0.82,19.91,14.15,1635.0,True,87.35,70.88026440227922,-153.88993277982772
0129,24,0.5,gt1,21,-97.73,-97.73,-18.72,-16.98,0.95,9.25,5.6,1907.0,True,79.0,70.88037694134351,-153.88729367960795
0129,24,0.5,gt1,16,-69.63,-71.02,-14.74,-15.9,0.97,7.09,8.18,1726.0,True,87.37,70.88029619216438,-153.8893259748098
0129,24,0.5,gt1,20,-78.97,-79.73,-15.88,-16.33,1.0,3.38,10.84,1816.0,True,78.72,70.88040713912052,-153.8865846273977
0129,24,0.5,gt1,10,-73.78,-73.78,-42.37,-41.79,0.89,14.49,45.72,636.0,True,87.28,70.88025238936717,-153.89021507346328
0129,24,0.5,gt1,17,-66.2,-70.31,-13.32,-14.7,0.99,5.38,5.01,1816.0,True,87.3,70.8803008647897,-153.8890768893855
0129,24,0.5,gt1,26,-71.92,-350.22,-48.2,47.05,0.04,188.57,711.74,545.0,True,87.39,70.88024176546398,-153.89046690884274
0129,24,0.5,gt1,12,,,,,,,,,False,87.18,70.88012847943446,-153.89312530211157
0129,24,0.5,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.86,70.88444589175647,-153.80188375679222
0129,24,0.5,gt2,46,-107.21,-107.21,-18.74,-17.71,0.96,8.67,4.82,2089.0,True,84.05,70.88443274740634,-153.80219722664674
0129,24,0.5,gt2,59,-102.99,-102.99,-18.01,-16.64,0.96,8.76,4.87,2089.0,True,83.99,70.88454631472312,-153.79950251243625
0129,24,0.5,gt2,47,-66.61,-66.61,-16.74,-16.08,0.89,10.45,10.62,1453.0,True,83.85,70.88445526796043,-153.80166222214663
0129,24,0.5,gt2,42,,,,,,,,,False,83.89,70.88425303081878,-153.8021702371341
0129,24,0.5,gt2,55,-71.99,-71.99,-18.1,-17.55,0.9,12.49,17.88,1453.0,True,83.9,70.88455737301817,-153.79923981765634
0129,24,0.5,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.06,70.88453106961032,-153.79771651657586
0129,24,0.5,gt2,41,-40.11,-40.11,-13.44,,,,,1090.0,False,83.88,70.88451015645938,-153.8003587880914
0129,24,0.5,gt2,44,,,,,,,,,False,83.88,70.88431965002229,-153.80488239811987
0129,24,0.5,gt2,53,1.83,-1.83,,,,,,90.0,False,84.02,70.88458354907777,-153.7986181267961
0129,24,0.5,gt3,92,-28.83,-88.67,-10.54,-12.14,0.13,59.49,390.42,999.0,True,83.41,70.88665098018028,-153.710322037533
0129,24,0.5,gt3,90,-89.1,-89.1,-23.88,-23.27,0.88,17.47,26.43,1363.0,True,83.42,70.88663722688713,-153.7106526234559
0129,24,0.5,gt3,85,-73.87,-75.03,-17.48,-16.56,0.96,9.24,10.8,1544.0,True,83.62,70.88667114567546,-153.70983732877662
0129,24,0.5,gt3,71,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.29,70.88653502002424,-153.71310631506876
0129,24,0.5,gt3,77,-42.5,-42.5,-14.24,-14.63,0.93,8.56,51.3,1090.0,True,87.44,70.8865567679042,-153.7127442905612
0129,24,0.5,gt3,82,-61.81,-61.81,-27.63,,,,,817.0,False,87.24,70.88649891615074,-153.7139731341518
0129,24,0.5,gt3,81,-93.63,-93.63,-18.83,-17.83,0.98,9.43,31.61,1816.0,True,87.48,70.88657862852548,-153.71205811686
0129,24,0.5,gt3,80,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641098612565,-153.7160856296468
0129,24,0.75,gt1,25,-82.98,-90.66,-16.68,-15.52,0.91,9.02,4.81,1817.0,True,78.93,70.88036548312473,-153.8875625508534
0129,24,0.75,gt1,29,-90.66,-90.66,-19.19,-16.53,0.91,10.39,7.42,1726.0,True,78.7,70.88037265278913,-153.88739418112004
0129,24,0.75,gt1,9,-98.89,-98.89,-18.94,-17.49,0.96,8.39,4.72,1907.0,True,87.34,70.8802802483723,-153.8895947245525
0129,24,0.75,gt1,7,-128.22,-128.22,-28.64,-22.03,0.82,19.91,14.15,1635.0,True,87.35,70.88026440227922,-153.88993277982772
0129,24,0.75,gt1,21,-97.73,-97.73,-18.72,-16.98,0.95,9.25,5.6,1907.0,True,79.0,70.88037694134351,-153.88729367960795
0129,24,0.75,gt1,16,-69.63,-71.02,-14.74,-15.9,0.97,7.09,8.18,1726.0,True,87.37,70.88029619216438,-153.8893259748098
0129,24,0.75,gt1,20,-78.97,-79.73,-15.88,-16.33,1.0,3.38,10.84,1816.0,True,78.72,70.88040713912052,-153.8865846273977
0129,24,0.75,gt1,10,-73.78,-73.78,-42.37,-41.79,0.89,14.49,45.72,636.0,True,87.28,70.88025238936717,-153.89021507346328
0129,24,0.75,gt1,17,-66.2,-70.31,-13.32,-14.7,0.99,5.38,5.01,1816.0,True,87.3,70.8803008647897,-153.8890768893855
0129,24,0.75,gt1,26,-71.92,-350.22,-48.2,47.05,0.04,188.57,711.74,545.0,True,87.39,70.88024176546398,-153.89046690884274
0129,24,0.75,gt1,12,,,,,,,,,False,87.18,70.88012847943446,-153.89312530211157
0129,24,0.75,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.86,70.88444589175647,-153.80188375679222
0129,24,0.75,gt2,46,-107.21,-107.21,-18.74,-17.71,0.96,8.67,4.82,2089.0,True,84.05,70.88443274740634,-153.80219722664674
0129,24,0.75,gt2,59,-102.99,-102.99,-18.01,-16.64,0.96,8.76,4.87,2089.0,True,83.99,70.88454631472312,-153.79950251243625
0129,24,0.75,gt2,47,-66.61,-66.61,-16.74,-16.08,0.89,10.45,10.62,1453.0,True,83.85,70.88445526796043,-153.80166222214663
0129,24,0.75,gt2,42,,,,,,,,,False,83.89,70.88425303081878,-153.8021702371341
0129,24,0.75,gt2,55,-71.99,-71.99,-18.1,-17.55,0.9,12.49,17.88,1453.0,True,83.9,70.88455737301817,-153.79923981765634
0129,24,0.75,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.06,70.88453106961032,-153.79771651657586
0129,24,0.75,gt2,41,-40.11,-40.11,-13.44,,,,,1090.0,False,83.88,70.88451015645938,-153.8003587880914
0129,24,0.75,gt2,44,,,,,,,,,False,83.88,70.88431965002229,-153.80488239811987
0129,24,0.75,gt2,53,1.83,-1.83,,,,,,90.0,False,84.02,70.88458354907777,-153.7986181267961
0129,24,0.75,gt3,92,-28.83,-88.67,-10.54,-12.14,0.13,59.49,390.42,999.0,True,83.41,70.88665098018028,-153.710322037533
0129,24,0.75,gt3,90,-89.1,-89.1,-23.88,-23.27,0.88,17.47,26.43,1363.0,True,83.42,70.88663722688713,-153.7106526234559
0129,24,0.75,gt3,85,-73.87,-75.03,-17.48,-16.56,0.96,9.24,10.8,1544.0,True,83.62,70.88667114567546,-153.70983732877662
0129,24,0.75,gt3,71,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.29,70.88653502002424,-153.71310631506876
0129,24,0.75,gt3,77,-42.5,-42.5,-14.24,-14.63,0.93,8.56,51.3,1090.0,True,87.44,70.8865567679042,-153.7127442905612
0129,24,0.75,gt3,82,-61.81,-61.81,-27.63,,,,,817.0,False,87.24,70.88649891615074,-153.7139731341518
0129,24,0.75,gt3,81,-93.63,-93.63,-18.83,-17.83,0.98,9.43,31.61,1816.0,True,87.48,70.88657862852548,-153.71205811686
0129,24,0.75,gt3,80,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641098612565,-153.7160856296468
0129,24,1.0,gt1,25,-82.98,-90.66,-16.68,-15.52,0.91,9.02,4.81,1817.0,True,78.93,70.88036548312473,-153.8875625508534
0129,24,1.0,gt1,29,-90.66,-90.66,-19.19,-16.53,0.91,10.39,7.42,1726.0,True,78.7,70.88037265278913,-153.88739418112004
0129,24,1.0,gt1,9,-98.89,-98.89,-18.94,-17.49,0.96,8.39,4.72,1907.0,True,87.34,70.8802802483723,-153.8895947245525
0129,24,1.0,gt1,7,-128.22,-128.22,-28.64,-22.03,0.82,19.91,14.15,1635.0,True,87.35,70.88026440227922,-153.88993277982772
0129,24,1.0,gt1,21,-97.73,-97.73,-18.72,-16.98,0.95,9.25,5.6,1907.0,True,79.0,70.88037694134351,-153.88729367960795
0129,24,1.0,gt1,16,-69.63,-71.02,-14.74,-15.9,0.97,7.09,8.18,1726.0,True,87.37,70.88029619216438,-153.8893259748098
0129,24,1.0,gt1,20,-78.97,-79.73,-15.88,-16.33,1.0,3.38,10.84,1816.0,True,78.72,70.88040713912052,-153.8865846273977
0129,24,1.0,gt1,10,-73.78,-73.78,-42.37,-41.79,0.89,14.49,45.72,636.0,True,87.28,70.88025238936717,-153.89021507346328
0129,24,1.0,gt1,17,-66.2,-70.31,-13.32,-14.7,0.99,5.38,5.01,1816.0,True,87.3,70.8803008647897,-153.8890768893855
0129,24,1.0,gt1,26,-71.92,-350.22,-48.2,47.05,0.04,188.57,711.74,545.0,True,87.39,70.88024176546398,-153.89046690884274
0129,24,1.0,gt1,12,-38.43,-38.43,-15.46,,,,,908.0,False,87.18,70.88012847943446,-153.89312530211157
0129,24,1.0,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.86,70.88444589175647,-153.80188375679222
0129,24,1.0,gt2,46,-107.21,-107.21,-18.74,-17.71,0.96,8.67,4.82,2089.0,True,84.05,70.88443274740634,-153.80219722664674
0129,24,1.0,gt2,59,-102.99,-102.99,-18.01,-16.64,0.96,8.76,4.87,2089.0,True,83.99,70.88454631472312,-153.79950251243625
0129,24,1.0,gt2,47,-66.61,-66.61,-16.74,-16.08,0.89,10.45,10.62,1453.0,True,83.85,70.88445526796043,-153.80166222214663
0129,24,1.0,gt2,42,,,,,,,,,False,83.89,70.88425303081878,-153.8021702371341
0129,24,1.0,gt2,55,-71.99,-71.99,-18.1,-17.55,0.9,12.49,17.88,1453.0,True,83.9,70.88455737301817,-153.79923981765634
0129,24,1.0,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.06,70.88453106961032,-153.79771651657586
0129,24,1.0,gt2,41,-40.11,-40.11,-13.44,,,,,1090.0,False,83.88,70.88451015645938,-153.8003587880914
0129,24,1.0,gt2,44,,,,,,,,,False,83.88,70.88431965002229,-153.80488239811987
0129,24,1.0,gt2,53,1.83,-1.83,,,,,,90.0,False,84.02,70.88458354907777,-153.7986181267961
0129,24,1.0,gt3,92,-28.83,-88.67,-10.54,-12.14,0.13,59.49,390.42,999.0,True,83.41,70.88665098018028,-153.710322037533
0129,24,1.0,gt3,90,-89.1,-89.1,-23.88,-23.27,0.88,17.47,26.43,1363.0,True,83.42,70.88663722688713,-153.7106526234559
0129,24,1.0,gt3,85,-73.87,-75.03,-17.48,-16.56,0.96,9.24,10.8,1544.0,True,83.62,70.88667114567546,-153.70983732877662
0129,24,1.0,gt3,71,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.29,70.88653502002424,-153.71310631506876
0129,24,1.0,gt3,77,-42.5,-42.5,-14.24,-14.63,0.93,8.56,51.3,1090.0,True,87.44,70.8865567679042,-153.7127442905612
0129,24,1.0,gt3,82,-61.81,-225.15,-27.63,-21.09,0.04,161.08,1290.57,817.0,True,87.24,70.88649891615074,-153.7139731341518
0129,24,1.0,gt3,81,-93.63,-93.63,-18.83,-17.83,0.98,9.43,31.61,1816.0,True,87.48,70.88657862852548,-153.71205811686
0129,24,1.0,gt3,80,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641098612565,-153.7160856296468
0129,30,0.25,gt1,29,-82.98,-90.66,-16.68,-15.52,0.91,9.02,4.81,1817.0,True,78.69,70.88037265271564,-153.88739418301068
0129,30,0.25,gt1,34,-97.7,-97.7,-18.71,-18.63,0.96,9.8,5.46,1907.0,True,78.8,70.88039466534491,-153.88695668495063
0129,30,0.25,gt1,11,-95.54,-128.22,-20.22,-21.22,0.84,18.11,10.73,1726.0,True,87.32,70.8802683679864,-153.88983960066096
0129,30,0.25,gt1,9,-98.89,-98.89,-18.94,-17.49,0.96,7.51,3.91,1907.0,True,87.34,70.88028024855016,-153.88959471758236
0129,30,0.25,gt1,16,-34.23,-70.48,-5.99,-9.8,0.6,21.58,9.28,2089.0,True,87.4,70.8802960900291,-153.8893266525635
0129,30,0.25,gt1,10,-73.78,-73.78,-42.37,-35.52,0.69,19.82,43.99,636.0,True,87.27,70.88025238808176,-153.89021510253008
0129,30,0.25,gt1,26,-71.92,-350.22,-48.2,47.05,0.04,188.57,711.74,545.0,True,87.38,70.88024176493994,-153.89046692128633
0129,30,0.25,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.15,70.88012847841905,-153.89312529143064
0129,30,0.25,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.86,70.88444589121956,-153.80188376941769
0129,30,0.25,gt2,42,-107.21,-107.21,-18.74,-17.71,0.96,8.67,4.82,2089.0,True,83.88,70.88425303081883,-153.8021702371341
0129,30,0.25,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951016746,-153.79942542604243
0129,30,0.25,gt2,47,-66.61,-66.61,-16.74,-16.08,0.89,10.45,10.62,1453.0,True,83.83,70.88445527225726,-153.80166212037582
0129,30,0.25,gt2,61,-71.99,-71.99,-18.1,-16.21,0.87,13.08,19.07,1453.0,True,83.82,70.88456560945882,-153.79904427364275
0129,30,0.25,gt2,38,-22.95,-36.31,-7.11,-9.24,0.82,11.08,55.36,1180.0,True,84.14,70.88446765677601,-153.80136818041333
0129,30,0.25,gt2,54,1.83,-1.83,,,,,,90.0,False,84.24,70.88458191994755,-153.79865674165157
0129,30,0.25,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.51,70.88453106914835,-153.79771652738472
0129,30,0.25,gt2,44,,,,,,,,,False,83.87,70.88431964735817,-153.80488246036458
0129,30,0.25,gt2,41,-40.11,-40.11,-13.44,,,,,1090.0,False,83.89,70.88451015682863,-153.80035877931192
0129,30,0.25,gt3,92,-88.03,-88.03,-22.13,-20.6,0.83,16.8,17.06,1453.0,True,83.42,70.88665097810814,-153.71032208721596
0129,30,0.25,gt3,75,0.57,-91.7,0.14,-7.97,0.09,49.44,46.49,1453.0,True,87.36,70.88653683540545,-153.71306239431698
0129,30,0.25,gt3,86,-73.87,-75.03,-17.48,-16.56,0.96,9.24,10.8,1544.0,True,83.68,70.88666801677894,-153.70991218311988
0129,30,0.25,gt3,90,-89.1,-89.1,-23.88,-23.27,0.88,17.47,26.43,1363.0,True,83.42,70.88663722668254,-153.7106526276658
0129,30,0.25,gt3,70,,,,,,,,,False,87.3,70.88655458698261,-153.7126361479515
0129,30,0.25,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.88652937912447,-153.7132416575139
0129,30,0.25,gt3,82,-9.37,-9.37,,,,,,182.0,False,87.21,70.88649891311618,-153.71397320944232
0129,30,0.25,gt3,69,-67.14,-67.14,-15.88,,,,,1544.0,False,87.52,70.88657170202595,-153.712224594159
0129,30,0.25,gt3,80,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641098661728,-153.7160856172835
0129,30,0.5,gt1,29,-82.98,-90.66,-16.68,-15.52,0.91,9.02,4.81,1817.0,True,78.69,70.88037265271564,-153.88739418301068
0129,30,0.5,gt1,34,-97.7,-97.7,-18.71,-18.63,0.96,9.8,5.46,1907.0,True,78.8,70.88039466534491,-153.88695668495063
0129,30,0.5,gt1,11,-95.54,-128.22,-20.22,-21.22,0.84,18.11,10.73,1726.0,True,87.32,70.8802683679864,-153.88983960066096
0129,30,0.5,gt1,9,-98.89,-98.89,-18.94,-17.49,0.96,7.51,3.91,1907.0,True,87.34,70.88028024855016,-153.88959471758236
0129,30,0.5,gt1,16,-34.23,-70.48,-5.99,-9.8,0.6,21.58,9.28,2089.0,True,87.4,70.8802960900291,-153.8893266525635
0129,30,0.5,gt1,10,-73.78,-73.78,-42.37,-35.52,0.69,19.82,43.99,636.0,True,87.27,70.88025238808176,-153.89021510253008
0129,30,0.5,gt1,26,-71.92,-350.22,-48.2,47.05,0.04,188.57,711.74,545.0,True,87.38,70.88024176493994,-153.89046692128633
0129,30,0.5,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.15,70.88012847841905,-153.89312529143064
0129,30,0.5,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.86,70.88444589121956,-153.80188376941769
0129,30,0.5,gt2,42,-107.21,-107.21,-18.74,-17.71,0.96,8.67,4.82,2089.0,True,83.88,70.88425303081883,-153.8021702371341
0129,30,0.5,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951016746,-153.79942542604243
0129,30,0.5,gt2,47,-66.61,-66.61,-16.74,-16.08,0.89,10.45,10.62,1453.0,True,83.83,70.88445527225726,-153.80166212037582
0129,30,0.5,gt2,61,-71.99,-71.99,-18.1,-16.21,0.87,13.08,19.07,1453.0,True,83.82,70.88456560945882,-153.79904427364275
0129,30,0.5,gt2,38,-22.95,-36.31,-7.11,-9.24,0.82,11.08,55.36,1180.0,True,84.14,70.88446765677601,-153.80136818041333
0129,30,0.5,gt2,54,1.83,-1.83,,,,,,90.0,False,84.24,70.88458191994755,-153.79865674165157
0129,30,0.5,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.51,70.88453106914835,-153.79771652738472
0129,30,0.5,gt2,44,,,,,,,,,False,83.87,70.88431964735817,-153.80488246036458
0129,30,0.5,gt2,41,-40.11,-40.11,-13.44,,,,,1090.0,False,83.89,70.88451015682863,-153.80035877931192
0129,30,0.5,gt3,92,-88.03,-88.03,-22.13,-20.6,0.83,16.8,17.06,1453.0,True,83.42,70.88665097810814,-153.71032208721596
0129,30,0.5,gt3,75,0.57,-91.7,0.14,-7.97,0.09,49.44,46.49,1453.0,True,87.36,70.88653683540545,-153.71306239431698
0129,30,0.5,gt3,86,-73.87,-75.03,-17.48,-16.56,0.96,9.24,10.8,1544.0,True,83.68,70.88666801677894,-153.70991218311988
0129,30,0.5,gt3,90,-89.1,-89.1,-23.88,-23.27,0.88,17.47,26.43,1363.0,True,83.42,70.88663722668254,-153.7106526276658
0129,30,0.5,gt3,70,,,,,,,,,False,87.3,70.88655458698261,-153.7126361479515
0129,30,0.5,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.88652937912447,-153.7132416575139
0129,30,0.5,gt3,82,-9.37,-9.37,,,,,,182.0,False,87.21,70.88649891311618,-153.71397320944232
0129,30,0.5,gt3,69,-93.63,-93.63,-18.83,-17.83,0.98,9.43,31.61,1816.0,True,87.52,70.88657170202595,-153.712224594159
0129,30,0.5,gt3,80,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641098661728,-153.7160856172835
0129,30,0.75,gt1,29,-82.98,-90.66,-16.68,-15.52,0.91,9.02,4.81,1817.0,True,78.69,70.88037265271564,-153.88739418301068
0129,30,0.75,gt1,34,-97.7,-97.7,-18.71,-18.63,0.96,9.8,5.46,1907.0,True,78.8,70.88039466534491,-153.88695668495063
0129,30,0.75,gt1,11,-95.54,-128.22,-20.22,-21.22,0.84,18.11,10.73,1726.0,True,87.32,70.8802683679864,-153.88983960066096
0129,30,0.75,gt1,9,-98.89,-98.89,-18.94,-17.49,0.96,7.51,3.91,1907.0,True,87.34,70.88028024855016,-153.88959471758236
0129,30,0.75,gt1,16,-34.23,-70.48,-5.99,-9.8,0.6,21.58,9.28,2089.0,True,87.4,70.8802960900291,-153.8893266525635
0129,30,0.75,gt1,10,-73.78,-73.78,-42.37,-35.52,0.69,19.82,43.99,636.0,True,87.27,70.88025238808176,-153.89021510253008
0129,30,0.75,gt1,26,-71.92,-350.22,-48.2,47.05,0.04,188.57,711.74,545.0,True,87.38,70.88024176493994,-153.89046692128633
0129,30,0.75,gt1,12,-14.32,-14.32,-11.52,,,,,454.0,False,87.15,70.88012847841905,-153.89312529143064
0129,30,0.75,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.86,70.88444589121956,-153.80188376941769
0129,30,0.75,gt2,42,-107.21,-107.21,-18.74,-17.71,0.96,8.67,4.82,2089.0,True,83.88,70.88425303081883,-153.8021702371341
0129,30,0.75,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951016746,-153.79942542604243
0129,30,0.75,gt2,47,-66.61,-66.61,-16.74,-16.08,0.89,10.45,10.62,1453.0,True,83.83,70.88445527225726,-153.80166212037582
0129,30,0.75,gt2,61,-71.99,-71.99,-18.1,-16.21,0.87,13.08,19.07,1453.0,True,83.82,70.88456560945882,-153.79904427364275
0129,30,0.75,gt2,38,-22.95,-36.31,-7.11,-9.24,0.82,11.08,55.36,1180.0,True,84.14,70.88446765677601,-153.80136818041333
0129,30,0.75,gt2,54,1.83,-1.83,,,,,,90.0,False,84.24,70.88458191994755,-153.79865674165157
0129,30,0.75,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.51,70.88453106914835,-153.79771652738472
0129,30,0.75,gt2,44,,,,,,,,,False,83.87,70.88431964735817,-153.80488246036458
0129,30,0.75,gt2,41,-40.11,-40.11,-13.44,,,,,1090.0,False,83.89,70.88451015682863,-153.80035877931192
0129,30,0.75,gt3,92,-88.03,-88.03,-22.13,-20.6,0.83,16.8,17.06,1453.0,True,83.42,70.88665097810814,-153.71032208721596
0129,30,0.75,gt3,75,0.57,-91.7,0.14,-7.97,0.09,49.44,46.49,1453.0,True,87.36,70.88653683540545,-153.71306239431698
0129,30,0.75,gt3,86,-73.87,-75.03,-17.48,-16.56,0.96,9.24,10.8,1544.0,True,83.68,70.88666801677894,-153.70991218311988
0129,30,0.75,gt3,90,-89.1,-89.1,-23.88,-23.27,0.88,17.47,26.43,1363.0,True,83.42,70.88663722668254,-153.7106526276658
0129,30,0.75,gt3,70,,,,,,,,,False,87.3,70.88655458698261,-153.7126361479515
0129,30,0.75,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.88652937912447,-153.7132416575139
0129,30,0.75,gt3,82,-71.12,-71.12,-26.0,-26.49,1.0,2.79,17.19,999.0,True,87.21,70.88649891311618,-153.71397320944232
0129,30,0.75,gt3,69,-93.63,-93.63,-18.83,-17.83,0.98,9.43,31.61,1816.0,True,87.52,70.88657170202595,-153.712224594159
0129,30,0.75,gt3,80,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641098661728,-153.7160856172835
0129,30,1.0,gt1,29,-82.98,-90.66,-16.68,-15.52,0.91,9.02,4.81,1817.0,True,78.69,70.88037265271564,-153.88739418301068
0129,30,1.0,gt1,34,-97.7,-97.7,-18.71,-18.63,0.96,9.8,5.46,1907.0,True,78.8,70.88039466534491,-153.88695668495063
0129,30,1.0,gt1,11,-95.54,-128.22,-20.22,-21.22,0.84,18.11,10.73,1726.0,True,87.32,70.8802683679864,-153.88983960066096
0129,30,1.0,gt1,9,-98.89,-98.89,-18.94,-17.49,0.96,7.51,3.91,1907.0,True,87.34,70.88028024855016,-153.88959471758236
0129,30,1.0,gt1,16,-34.23,-70.48,-5.99,-9.8,0.6,21.58,9.28,2089.0,True,87.4,70.8802960900291,-153.8893266525635
0129,30,1.0,gt1,10,-73.78,-73.78,-42.37,-35.52,0.69,19.82,43.99,636.0,True,87.27,70.88025238808176,-153.89021510253008
0129,30,1.0,gt1,26,-71.92,-350.22,-48.2,47.05,0.04,188.57,711.74,545.0,True,87.38,70.88024176493994,-153.89046692128633
0129,30,1.0,gt1,12,-38.43,-38.43,-15.46,-15.45,0.98,4.06,29.31,908.0,True,87.15,70.88012847841905,-153.89312529143064
0129,30,1.0,gt2,36,-107.21,-107.21,-18.74,-17.38,0.95,9.02,4.58,2089.0,True,83.86,70.88444589121956,-153.80188376941769
0129,30,1.0,gt2,42,-107.21,-107.21,-18.74,-17.71,0.96,8.67,4.82,2089.0,True,83.88,70.88425303081883,-153.8021702371341
0129,30,1.0,gt2,52,-102.99,-102.99,-18.01,-16.47,0.95,8.19,4.16,2089.0,True,83.97,70.88454951016746,-153.79942542604243
0129,30,1.0,gt2,47,-66.61,-66.61,-16.74,-16.08,0.89,10.45,10.62,1453.0,True,83.83,70.88445527225726,-153.80166212037582
0129,30,1.0,gt2,61,-71.99,-71.99,-18.1,-16.21,0.87,13.08,19.07,1453.0,True,83.82,70.88456560945882,-153.79904427364275
0129,30,1.0,gt2,38,-22.95,-36.31,-7.11,-9.24,0.82,11.08,55.36,1180.0,True,84.14,70.88446765677601,-153.80136818041333
0129,30,1.0,gt2,54,1.83,-1.83,,,,,,90.0,False,84.24,70.88458191994755,-153.79865674165157
0129,30,1.0,gt2,65,-45.67,-45.67,-15.3,,,,,1090.0,False,82.51,70.88453106914835,-153.79771652738472
0129,30,1.0,gt2,44,,,,,,,,,False,83.87,70.88431964735817,-153.80488246036458
0129,30,1.0,gt2,41,-40.11,-40.11,-13.44,,,,,1090.0,False,83.89,70.88451015682863,-153.80035877931192
0129,30,1.0,gt3,92,-88.03,-88.03,-22.13,-20.6,0.83,16.8,17.06,1453.0,True,83.42,70.88665097810814,-153.71032208721596
0129,30,1.0,gt3,75,0.57,-91.7,0.14,-7.97,0.09,49.44,46.49,1453.0,True,87.36,70.88653683540545,-153.71306239431698
0129,30,1.0,gt3,86,-73.87,-75.03,-17.48,-16.56,0.96,9.24,10.8,1544.0,True,83.68,70.88666801677894,-153.70991218311988
0129,30,1.0,gt3,90,-89.1,-89.1,-23.88,-23.27,0.88,17.47,26.43,1363.0,True,83.42,70.88663722668254,-153.7106526276658
0129,30,1.0,gt3,70,,,,,,,,,False,87.3,70.88655458698261,-153.7126361479515
0129,30,1.0,gt3,78,-91.13,-91.13,-24.42,-23.48,0.86,18.9,28.6,1363.0,True,87.55,70.88652937912447,-153.7132416575139
0129,30,1.0,gt3,82,-71.12,-71.12,-26.0,-26.49,1.0,2.79,17.19,999.0,True,87.21,70.88649891311618,-153.71397320944232
0129,30,1.0,gt3,69,-93.63,-93.63,-18.83,-17.83,0.98,9.43,31.61,1816.0,True,87.52,70.88657170202595,-153.712224594159
0129,30,1.0,gt3,80,-34.66,-34.66,-27.88,,,,,454.0,False,88.92,70.88641098661728,-153.7160856172835
0129,36,0.25,gt1,29,-97.73,-97.73,-18.72,-15.92,0.93,8.51,3.97,1907.0,True,78.67,70.88037265264322,-153.88739418487336
0129,36,0.25,gt1,31,0.26,-69.0,0.06,-5.18,0.08,30.88,19.59,1726.0,True,84.19,70.8807114152633,-153.88794782020125
0129,36,0.25,gt1,4,-98.89,-128.22,-18.94,-19.74,0.86,15.95,7.16,1907.0,True,87.1,70.88027228602772,-153.88974758945307
0129,36,0.25,gt1,34,-105.93,-105.93,-18.52,-16.58,0.96,8.17,3.28,2089.0,True,78.79,70.88039461758848,-153.88695679607682
0129,36,0.25,gt1,3,-97.69,-98.89,-17.08,-16.5,0.97,7.93,3.41,2089.0,True,87.03,70.88029006959583,-153.88933057762955
